district_id,district_name,year,month,drought_next_actual,drought_risk_prob,drought_alert,alert_result
sakaraha,Sakaraha,2024,12,0,0.4619090269919756,1,FP
sakaraha,Sakaraha,2025,1,0,0.4138793132642652,1,FP
sakaraha,Sakaraha,2025,2,0,0.2538362505747767,1,FP
sakaraha,Sakaraha,2025,3,0,0.1062764543742105,0,TN
sakaraha,Sakaraha,2025,4,0,0.0477830531507678,0,TN
sakaraha,Sakaraha,2025,5,0,0.0507493323154219,0,TN
sakaraha,Sakaraha,2025,6,0,0.0239422731951296,0,TN
sakaraha,Sakaraha,2025,7,0,0.0609823994989189,0,TN
sakaraha,Sakaraha,2025,8,0,0.0516889651889785,0,TN
sakaraha,Sakaraha,2025,9,1,0.2646158664178144,1,TP
sakaraha,Sakaraha,2025,10,0,0.3250927184785409,1,FP
taolagnaro,Taolagnaro,2023,1,1,0.3842759004433407,1,TP
taolagnaro,Taolagnaro,2023,2,0,0.2625713529244255,1,FP
taolagnaro,Taolagnaro,2023,3,1,0.2151777176829716,1,TP
taolagnaro,Taolagnaro,2023,4,1,0.2738328147597695,1,TP
taolagnaro,Taolagnaro,2023,5,1,0.253004899954896,1,TP
taolagnaro,Taolagnaro,2023,6,1,0.3035846879964104,1,TP
taolagnaro,Taolagnaro,2023,7,0,0.233901928725245,1,FP
taolagnaro,Taolagnaro,2023,8,1,0.2439331000853173,1,TP
taolagnaro,Taolagnaro,2023,9,0,0.4491444582718998,1,FP
taolagnaro,Taolagnaro,2023,10,0,0.3852218418396978,1,FP
taolagnaro,Taolagnaro,2023,11,1,0.5508316531464533,1,TP
taolagnaro,Taolagnaro,2023,12,1,0.5672990874979719,1,TP
taolagnaro,Taolagnaro,2024,1,1,0.4842345321067332,1,TP
taolagnaro,Taolagnaro,2024,2,0,0.2792239138765507,1,FP
taolagnaro,Taolagnaro,2024,3,1,0.2675452393893018,1,TP
taolagnaro,Taolagnaro,2024,4,1,0.228911598584912,1,TP
taolagnaro,Taolagnaro,2024,5,0,0.3521305875951113,1,FP
taolagnaro,Taolagnaro,2024,6,0,0.38264002512833,1,FP
taolagnaro,Taolagnaro,2024,7,0,0.1977882213528033,0,TN
taolagnaro,Taolagnaro,2024,8,0,0.2470098158097576,1,FP
taolagnaro,Taolagnaro,2024,9,0,0.394295658063922,1,FP
taolagnaro,Taolagnaro,2024,10,0,0.5247963750660909,1,FP
taolagnaro,Taolagnaro,2024,11,1,0.6201196547053598,1,TP
taolagnaro,Taolagnaro,2024,12,1,0.8384135022916933,1,TP
taolagnaro,Taolagnaro,2025,1,1,0.4918274629409082,1,TP
taolagnaro,Taolagnaro,2025,2,0,0.306227813051922,1,FP
taolagnaro,Taolagnaro,2025,3,0,0.2370646173391915,1,FP
taolagnaro,Taolagnaro,2025,4,0,0.2382560825882638,1,FP
taolagnaro,Taolagnaro,2025,5,0,0.2723260215819137,1,FP
taolagnaro,Taolagnaro,2025,6,0,0.3950754863636885,1,FP
taolagnaro,Taolagnaro,2025,7,0,0.240024081582991,1,FP
taolagnaro,Taolagnaro,2025,8,1,0.1494030460967338,0,FN
taolagnaro,Taolagnaro,2025,9,0,0.3219524486907999,1,FP
taolagnaro,Taolagnaro,2025,10,0,0.2834311173566452,1,FP
tsihombe,Tsihombe,2023,1,1,0.344697386231225,1,TP
tsihombe,Tsihombe,2023,2,0,0.2774264794063223,1,FP
tsihombe,Tsihombe,2023,3,0,0.1276723579645134,0,TN
tsihombe,Tsihombe,2023,4,0,0.1579059629689961,0,TN
tsihombe,Tsihombe,2023,5,0,0.0281063244843649,0,TN
tsihombe,Tsihombe,2023,6,0,0.0670186471946892,0,TN
tsihombe,Tsihombe,2023,7,0,0.0484478017379251,0,TN
tsihombe,Tsihombe,2023,8,0,0.0505904811265096,0,TN
tsihombe,Tsihombe,2023,9,0,0.2488618887224747,1,FP
tsihombe,Tsihombe,2023,10,0,0.2334412097317997,1,FP
tsihombe,Tsihombe,2023,11,0,0.137071135134983,0,TN
tsihombe,Tsihombe,2023,12,1,0.2506585538308215,1,TP
tsihombe,Tsihombe,2024,1,0,0.4774990980315097,1,FP
tsihombe,Tsihombe,2024,2,0,0.4893439142334164,1,FP
tsihombe,Tsihombe,2024,3,0,0.2420392928509743,1,FP
tsihombe,Tsihombe,2024,4,0,0.1072174523379709,0,TN
tsihombe,Tsihombe,2024,5,0,0.0515031112481975,0,TN
tsihombe,Tsihombe,2024,6,0,0.107284566013844,0,TN
tsihombe,Tsihombe,2024,7,0,0.0340085283188106,0,TN
tsihombe,Tsihombe,2024,8,0,0.0749062599322308,0,TN
tsihombe,Tsihombe,2024,9,0,0.1127292367086672,0,TN
tsihombe,Tsihombe,2024,10,0,0.2218314319971907,1,FP
tsihombe,Tsihombe,2024,11,1,0.1934122614667065,0,FN
tsihombe,Tsihombe,2024,12,1,0.6017107306663916,1,TP
tsihombe,Tsihombe,2025,1,0,0.6729077115013221,1,FP
tsihombe,Tsihombe,2025,2,0,0.3998243877920192,1,FP
tsihombe,Tsihombe,2025,3,0,0.1795054716926998,0,TN
tsihombe,Tsihombe,2025,4,0,0.073511995127326,0,TN
tsihombe,Tsihombe,2025,5,0,0.0656162151609093,0,TN
tsihombe,Tsihombe,2025,6,0,0.093447911937242,0,TN
tsihombe,Tsihombe,2025,7,0,0.1221447522515846,0,TN
tsihombe,Tsihombe,2025,8,0,0.0888229099300606,0,TN
tsihombe,Tsihombe,2025,9,0,0.0923818460868239,0,TN
tsihombe,Tsihombe,2025,10,0,0.103599495450822,0,TN
